Indian Institute of Information Technology Agartala,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,24897,31974
National Institute of Technology Nagaland,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,24910,32918
National Institute of Technology Hamirpur,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,25083,28464
National Institute of Technology Arunachal Pradesh,Electrical Engineering (4 Years Bachelor of Technology),OPEN,M,25302,36250
Dr. B R Ambedkar National Institute of Technology Jalandhar,Bio Technology (4 Years Bachelor of Technology),OPEN,M,25373,35798
National Institute of Technology Patna,Civil Engineering (4 Years Bachelor of Technology),OPEN,F,25384,42140
Dr. B R Ambedkar National Institute of Technology Jalandhar,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,25414,30064
National Institute of Technology Durgapur,Bio Technology (4 Years Bachelor of Technology),OPEN,F,25496,34561
Maulana Azad National Institute of Technology Bhopal,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,25515,31078
National Institute of Technology Raipur,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,25665,31147
Malaviya National Institute of Technology Jaipur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OPEN,M,25732,29377
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Electronics and Communication Engineering with specialization in Design andManufacturing (4 Years Bachelor of Technology),OPEN,M,25768,33657
Indian Institute of Information Technology (IIIT) Ranchi,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,25793,34015
National Institute of Technology Durgapur,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,25797,33336
Indian Institute of Information TechnologyManipur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,M,25851,34580
National Institute of Technology Sikkim,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,25948,28916
Motilal Nehru National Institute of Technology Allahabad,Bio Technology (4 Years Bachelor of Technology),OPEN,F,26411,28700
Indian Institute of Information Technology (IIIT) Ranchi,Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years B. Tech / B. Tech (Hons.)),OPEN,M,26460,34282
Malaviya National Institute of Technology Jaipur,Civil Engineering (4 Years Bachelor of Technology),OPEN,F,26592,33760
National Institute of Technology Hamirpur,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,26653,28932
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Information Technology (4 Years Bachelor of Technology),OPEN,M,26804,30074
National Institute of TechnologyMeghalaya,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,26929,26929
National Institute of Technology Raipur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OPEN,M,27303,38291
National Institute of Technology Durgapur,Chemical Engineering (5 Years Bachelor andMaster of Technology (Dual Degree)),OPEN,M,27365,27365
National Institute of Technology Agartala,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,27448,33731
National Institute of Technology Durgapur,Bio Technology (4 Years Bachelor of Technology),OPEN,M,27598,35245
National Institute of Technology Calicut,Bio Technology (4 Years Bachelor of Technology),OPEN,F,27661,28292
National Institute of Technology Hamirpur,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,27748,32076
National Institute of Technology Patna,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,27895,30072
National Institute of Technology Agartala,Chemistry (5 Years Bachelor of Science andMaster of Science (Dual Degree)),OPEN,M,27997,43226
National Institute of Technology Calicut,Materials Science and Engineering (4 Years Bachelor of Technology),OPEN,F,28236,28236
National Institute of Technology Puducherry,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,F,28415,28415
Indian Institute of Information Technology(IIIT) Una Himachal Pradesh,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,28435,34481
National Institute of Technology Calicut,Civil Engineering (4 Years Bachelor of Technology),OPEN,F,28445,33675
National Institute of Technology Sikkim,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,M,28458,33220
National Institute of TechnologyMeghalaya,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,28506,35059
Motilal Nehru National Institute of Technology Allahabad,Production and Industrial Engineering (4 Years Bachelor of Technology),OPEN,F,28585,34412
National Institute of Technology Jamshedpur,Production and Industrial Engineering (4 Years Bachelor of Technology),OPEN,M,29014,35046
National Institute of Technology Jamshedpur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,29142,33823
Maulana Azad National Institute of Technology Bhopal,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,29182,33416
Indian Institute of Information Technology Bhagalpur,Mechatronics Engineering (4 Years Bachelor of Technology),OPEN,M,29274,41344
National Institute of Technology Hamirpur,Materials Science and Engineering (4 Years Bachelor of Technology),OPEN,M,29309,35977
Maulana Azad National Institute of Technology Bhopal,Materials Science andMetallurgical Engineering (4 Years Bachelor of Technology),OPEN,M,29325,34273
National Institute of Technology Hamirpur,Civil Engineering (4 Years Bachelor of Technology),OPEN,F,29496,40762
National Institute of Technology Arunachal Pradesh,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,29506,31953
National Institute of Technology Agartala,Chemical Engineering (4 Years Bachelor of Technology),OPEN,M,29521,36163
Dr. B R Ambedkar National Institute of Technology Jalandhar,Bio Technology (4 Years Bachelor of Technology),OPEN,F,29677,37856
National Institute of Technology Raipur,BioMedical Engineering (4 Years Bachelor of Technology),OPEN,M,29818,41142
National Institute of Technology Puducherry,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,30021,30021
National Institute of Technology Karnataka Surathkal,Mining Engineering (4 Years Bachelor of Technology),OPEN,F,30114,34041
National Institute of Technology Agartala,Engineering Physics (5 Years Bachelor andMaster of Technology (Dual Degree)),OPEN,M,30161,36951
Dr. B R Ambedkar National Institute of Technology Jalandhar,Industrial and Production Engineering (4 Years Bachelor of Technology),OPEN,M,30169,36750
National Institute of Technology Sikkim,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,M,30196,37174
National Institute of Technology Kurukshetra,Civil Engineering (4 Years Bachelor of Technology),OPEN,F,30268,34115
National Institute of Technology Raipur,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,30322,32956
Indian Institute of Information Technology Bhagalpur,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,30386,32567
National Institute of Technology Durgapur,Biotechnology (5 Years Bachelor andMaster of Technology (Dual Degree)),OPEN,M,30419,30419
Indian Institute of Information Technology(IIIT) Kalyani West Bengal,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,30602,35014
Indian Institute of Information Technology Design &Manufacturing Kurnool Andhra Pradesh,Mechanical Engineering with specialization in Design andManufacturing (4 Years Bachelor of Technology),OPEN,M,30970,40504
National Institute of Technology Puducherry,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,31025,35359
National Institute of Technology Durgapur,Chemistry (5 Years IntegratedMaster of Science),OPEN,F,31035,31035
National Institute of Technology Goa,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,31182,33798
National Institute of Technology Raipur,Bio Technology (4 Years Bachelor of Technology),OPEN,M,31252,38687
National Institute of Technology Arunachal Pradesh,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,31399,33217
Indian Institute of Information Technology Design &Manufacturing Kancheepuram,SmartManufacturing (4 Years Bachelor of Technology),OPEN,M,31523,37550
Motilal Nehru National Institute of Technology Allahabad,Civil Engineering (4 Years Bachelor of Technology),OPEN,F,31799,32744
National Institute of Technology Nagaland,Computer Science and Engineering (4 Years Bachelor of Technology),OPEN,F,31877,31877
Indian Institute of Information Technology(IIIT) Kottayam,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,31887,32862
National Institute of Technology Durgapur,Metallurgical andMaterials Engineering (4 Years Bachelor of Technology),OPEN,M,31973,34554
National Institute of Technology Calicut,Production Engineering (4 Years Bachelor of Technology),OPEN,F,32106,34383
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,32116,35998
National Institute of Technology Hamirpur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,32155,37751
National Institute of Technology Raipur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,32407,35179
National Institute of Technology Durgapur,Chemistry (5 Years IntegratedMaster of Science),OPEN,M,32490,38156
National Institute of Technology Hamirpur,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,32576,39177
Pt. Dwarka PrasadMishra Indian Institute of Information Technology Design &Manufacture Jabalpur,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,32591,37277
National Institute of Technology Raipur,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,32808,34111
National Institute of Technology Raipur,Mining Engineering (4 Years Bachelor of Technology),OPEN,M,32826,40019
Indian Institute of Information Technology Bhagalpur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,32917,34043
National Institute of Technology Hamirpur,Engineering Physics (4 Years Bachelor of Technology),OPEN,F,33041,34928
Dr. B R Ambedkar National Institute of Technology Jalandhar,Mechanical Engineering (4 Years Bachelor of Technology),OPEN,F,33323,35911
National Institute of Technology Agartala,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),OPEN,F,33573,39904
Indian Institute of Information TechnologyManipur,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,M,33945,38733
Dr. B R Ambedkar National Institute of Technology Jalandhar,Textile Technology (4 Years Bachelor of Technology),OPEN,F,34319,44516
National Institute of Technology Puducherry,Civil Engineering (4 Years Bachelor of Technology),OPEN,F,34466,34466
National Institute of Technology Nagaland,Electrical and Electronics Engineering (4 Years Bachelor of Technology),OPEN,M,34565,39095
Dr. B R Ambedkar National Institute of Technology Jalandhar,Chemical Engineering (4 Years Bachelor of Technology),OPEN,F,34601,36595
National Institute of Technology Agartala,Electrical Engineering (4 Years Bachelor of Technology),OPEN,F,34854,39848
National Institute of Technology Nagaland,Electronics and Communication Engineering (4 Years Bachelor of Technology),OPEN,F,34974,38184
National Institute of Technology Agartala,Civil Engineering (4 Years Bachelor of Technology),OPEN,M,35069,39075
Maulana Azad National Institute of Technology Bhopal,Materials Science andMetallurgical Engineering (4 Years Bachelor of Technology),OPEN,F,35366,40683
National Institute of Technology Nagaland,Electronics and Instrumentation Engineering (4 Years Bachelor of Technology),OPEN,M,35391,40236
